open,high,low,close,volume
191.79,192.15,190.59,191.45,93338800
190.96,192.01,190.28,191.26,91531000
191.84,192.45,191.24,191.77,87820900
191.0,191.72,189.81,190.15,151882800
189.99,190.56,189.11,189.82,121704700
189.71,189.87,188.58,188.66,89063300
188.63,189.22,187.94,188.63,105034700
189.46,191.31,189.4,190.89,134551300
191.37,191.92,191.12,191.51,73876400
190.61,191.37,189.74,190.04,135382400
188.8,189.53,188.03,189.23,124384200
189.06,190.35,188.87,190.26,85308200
190.57,191.23,189.45,190.57,126708600
191.22,193.06,190.6,192.55,165867900
192.28,192.37,191.28,191.69,130478700
192.69,193.31,192.45,192.68,70696000
192.9,193.18,192.38,192.81,68476800
192.52,192.93,191.38,191.41,92307300
191.96,192.09,190.75,190.83,97107400
191.22,191.48,190.19,190.79,104174800
189.18,190.8,186.71,186.79,202621300
188.47,188.52,186.67,187.18,182925100
188.89,189.17,187.83,188.68,135979900
189.2,189.38,188.06,188.51,104373700
187.11,188.82,186.89,187.97,117975400
188.19,189.29,185.6,189.16,173820200
187.7,188.01,185.73,185.98,164020100
188.27,188.55,186.2,186.32,144113100
188.49,189.12,186.36,188.67,129456900
190.04,190.87,189.99,190.75,106069400
190.7,191.91,190.64,191.58,81709600
191.62,192.12,190.99,191.51,97914100
192.66,193.05,192.39,193.05,106683300
193.04,193.28,192.59,193.21,89030000
193.46,193.85,192.97,193.31,70446800
193.17,193.45,192.22,192.55,77965000
191.8,192.57,191.77,192.2,88667900
192.35,192.46,190.73,191.12,90509100
191.23,191.29,188.77,189.14,117755000
188.17,188.73,187.56,188.04,132361100
188.95,190.5,188.05,190.35,123544800
190.48,191.9,190.33,191.66,105791300
191.1,191.88,190.43,191.7,91304400
192.25,192.28,191.1,191.41,103266900
191.38,191.44,189.73,190.77,113965700
190.68,191.18,189.87,190.39,81820800
191.37,192.15,190.71,191.02,85786800
191.22,191.34,188.82,189.46,116030800
189.28,189.45,188.11,189.09,117858000
190.3,191.57,190.3,191.48,80270700
190.02,190.48,188.92,189.75,126081400
188.33,190.17,186.74,189.97,172123700
189.8,190.55,189.15,189.74,89383300
189.53,190.51,189.37,190.43,72786500
189.78,191.49,189.28,191.49,79072600
191.19,191.58,190.68,190.94,71692700
190.13,190.97,188.55,189.43,172946000
187.78,189.4,185.41,185.47,194327900
183.44,185.45,179.61,179.89,346588500
170.49,179.57,165.86,172.32,507244300
177.71,177.73,169.97,170.29,369833100
174.66,177.13,171.29,176.83,339257000
179.15,181.34,177.51,181.2,274143900
180.5,181.72,179.97,181.21,160414400
180.15,181.07,179.14,179.75,163298800
175.61,177.11,173.43,174.38,256000400
176.97,177.74,174.97,177.69,160269300
178.46,180.09,177.28,177.82,152087800
175.36,176.28,174.23,175.13,207081000
178.17,179.69,177.47,179.53,116025700
181.25,181.38,176.73,177.13,149347700
176.92,179.34,176.64,178.09,158611100
177.66,178.97,176.89,178.9,119691200
179.09,179.14,177.71,178.24,79452000
178.78,180.95,178.19,180.46,113806200
180.79,182.24,180.42,182.03,99581600
181.88,184.49,181.21,181.62,276046600
178.89,181.6,178.2,178.65,223657500
179.56,180.69,178.43,179.57,105726200
177.22,177.75,176.01,177.24,153890900
177.43,177.94,176.33,176.96,92790600
175.63,176.82,174.18,176.32,159378800
177.91,178.24,175.32,176.27,155054800
175.3,175.41,171.51,171.85,178515900
172.09,173.43,170.86,171.95,159045600
174.01,175.34,173.16,175.16,163452000
175.57,175.94,173.5,175.62,131079000
173.46,178.27,172.86,178.24,211003300
179.57,181.66,179.45,181.41,126320800
181.26,181.88,180.07,180.79,110274500
181.8,182.65,180.51,182.27,124307300
181.85,184.23,181.52,183.92,153055200
184.07,184.55,183.34,184.02,107069200
184.11,184.42,183.64,184.2,56395600
183.4,184.78,182.86,183.04,88038700
182.97,183.6,181.84,182.16,99106200
182.88,184.97,182.48,184.96,134142200
185.4,185.82,184.56,185.8,114580100
185.09,185.89,184.76,185.89,76523900
185.41,186.32,185.14,185.65,78448500
186.11,186.27,184.32,184.5,102038000
185.53,187.85,184.5,187.62,174911700
189.44,190.08,188.57,189.67,144442300
189.48,189.55,188.81,189.21,69033000
188.48,189.21,188.1,188.84,77905800
189.21,191.02,188.49,190.99,135906700
190.44,191.28,190.31,190.88,90525500
191.09,191.44,189.88,190.06,131076900
190.41,192.52,190.28,192.31,86270800
191.92,193.47,191.68,192.86,95246100
193.18,193.32,191.69,192.28,96224500
192.34,192.85,191.12,192.09,78408700
191.71,192.24,190.54,191.99,110471500
191.32,191.48,189.16,190.19,131008700
189.67,190.67,189.38,190.63,75874600
190.93,190.98,189.81,189.88,67846000
188.75,189.26,187.22,187.23,121315200
186.79,187.08,185.04,185.13,153577100
184.93,188.01,184.8,187.95,117645200
188.28,189.24,187.27,187.81,121123700
188.33,190.94,188.28,190.79,121342500
190.66,191.08,190.3,190.62,88220500
191.45,192.06,190.91,191.32,94011500
191.38,191.93,190.6,191.1,64931200
190.0,191.79,189.58,191.36,98874400
191.49,191.71,191.04,191.33,51980100
191.43,191.77,190.91,191.55,37317800
191.72,191.85,190.63,190.75,112822700
191.44,192.7,191.14,192.57,97858400
192.52,192.86,190.33,190.61,108441300
190.88,191.17,187.15,187.94,166224200
187.94,191.92,187.94,191.6,192913900
191.25,191.7,189.39,190.44,102027100
188.74,190.39,188.09,189.16,103372400
188.47,190.74,186.63,187.69,162401500
187.76,189.6,187.51,188.17,116128900
185.87,186.59,184.19,184.53,211173300
184.7,185.6,182.76,185.46,182385200
187.11,188.39,185.43,187.41,154069600
188.63,190.48,187.2,190.15,197017000
190.49,190.56,187.23,187.25,173092500
186.44,186.59,183.74,183.92,251393500
185.19,185.63,183.98,185.43,99094300
186.4,187.44,185.32,187.12,111026200
188.21,189.48,188.11,189.43,110987200
189.16,189.72,188.88,189.12,48539600
188.37,188.73,187.52,188.69,65899900
189.88,191.06,189.85,190.7,92640700
190.43,190.53,189.19,189.35,63317700
188.61,189.31,187.46,187.46,114877900
184.35,184.84,182.6,184.84,222353500
185.18,185.64,183.94,185.15,110845800
182.37,183.95,181.69,182.81,152112600
179.6,181.54,178.0,178.43,213436100
179.47,180.08,176.16,176.47,209817200
177.47,177.84,174.54,176.64,187941300
178.21,178.89,175.75,178.07,172330500
178.79,179.17,173.21,173.63,221168900
174.29,177.7,172.55,176.48,240795600
171.73,173.56,170.58,172.69,324846400
174.67,174.8,171.21,172.92,195244400
170.13,172.4,166.45,170.7,286547800
171.22,173.66,169.77,171.66,195772900
174.5,175.4,173.67,175.18,168319600
174.63,174.84,172.32,172.53,130371700
173.25,175.19,172.88,174.89,141036800
174.32,176.14,172.0,172.98,185681700
174.67,174.89,172.09,173.88,143798800
174.72,178.27,174.59,178.12,210529300
177.03,178.91,176.39,178.06,136061600
176.5,176.51,174.28,174.85,182564900
176.0,176.34,172.04,175.9,205054900
175.36,177.23,174.67,176.17,139531800
175.61,176.24,172.13,172.82,180788300
170.81,171.13,168.08,170.49,191526700
168.6,171.89,168.45,170.5,184513100
171.4,173.18,170.22,170.35,148214100
167.66,169.28,166.51,168.14,219058900
170.07,171.62,169.15,171.6,127632400
173.57,174.53,172.52,174.5,120250700
175.77,177.76,175.63,177.35,136009500
177.64,177.71,176.28,176.62,102343000
175.78,176.71,175.12,176.54,114793000
178.26,179.25,178.19,179.1,103640300
178.38,178.67,176.71,176.84,111455300
175.28,177.95,174.08,177.64,150812200
178.13,179.81,177.3,179.8,110728300
180.74,180.84,179.21,179.38,129833700
179.4,180.43,177.76,177.98,125918100
179.31,182.25,178.79,182.16,141799700
181.82,183.03,181.37,182.98,102415000
182.78,183.71,182.16,183.7,95172200
183.91,185.14,183.01,184.29,129293600
183.29,184.88,183.21,184.44,100219000
183.27,183.82,182.25,182.43,123974900
183.31,183.7,182.45,183.33,94801200
183.86,184.88,181.49,183.47,156838700
185.06,186.48,183.46,186.44,137964500
185.88,186.69,185.52,186.2,73612000
185.15,186.22,184.86,185.89,93169100
185.37,187.41,185.32,186.97,129303200
186.88,188.71,186.44,188.15,134278500
188.7,189.26,188.36,188.89,138372400
188.61,189.41,188.36,189.16,72926700
188.32,189.68,188.15,189.06,97471900
188.64,188.85,187.63,187.81,81052500
186.69,187.77,186.45,187.73,84360900
188.18,188.41,187.35,187.84,62408200
187.4,189.7,187.06,189.58,92922900
190.67,191.2,190.01,190.41,86365300
190.31,190.77,189.77,189.95,94584100
188.87,191.44,188.52,191.24,114423500
191.16,191.38,190.29,190.62,63497000
189.16,190.63,188.44,188.72,99662200
188.72,190.84,188.52,190.78,91839800
189.6,189.98,187.7,188.5,113859000
189.78,190.25,188.42,189.0,95040600
189.7,190.46,188.46,188.56,83757500
188.75,190.62,188.27,190.32,115350600
191.32,192.33,191.17,192.24,96336400
192.3,192.79,191.87,192.25,65212900
192.25,192.4,191.69,192.04,75761600
192.04,193.42,191.32,193.39,82531000
193.85,194.27,193.11,194.0,88316100
194.04,194.94,193.52,194.18,81100300
194.2,194.32,192.84,193.14,85695000
192.75,193.43,192.16,193.14,99251700
192.48,192.85,191.81,192.8,66166500
193.2,193.64,192.57,193.09,75864200
192.67,193.91,192.29,193.49,77329400
192.66,193.87,191.28,191.73,97216200
191.06,191.44,189.49,190.7,142424100
191.24,192.41,190.77,192.21,62188000
190.87,191.13,189.73,190.54,106422100
189.46,190.25,188.93,189.48,92243800
189.98,190.37,188.98,189.44,67619200
188.6,190.18,188.43,190.13,89315000
189.99,190.76,189.8,190.29,74374900
191.06,192.67,190.98,192.66,77472200
192.16,192.74,190.85,190.85,81727000
191.58,191.77,189.81,190.91,89586300
190.59,191.19,188.89,189.25,96474600
189.43,191.63,189.37,191.11,77486800
190.82,191.13,188.76,189.33,114924900
188.95,190.67,188.2,189.38,120062100
188.6,189.04,187.42,188.73,115430500
189.39,190.48,189.34,189.92,104990400
189.94,190.24,189.46,189.66,58682600
190.55,192.46,190.52,192.12,93537800
192.86,193.88,192.12,193.42,76621400
193.57,193.82,193.14,193.48,55280700
193.65,194.32,193.6,194.31,64211200
194.61,194.73,193.33,193.94,109879400
193.27,194.53,193.06,194.34,69936200
193.9,194.95,193.39,194.93,63044700
194.32,194.73,193.03,194.35,101757100
194.74,195.72,194.56,195.34,64887000
195.5,196.25,195.47,195.64,60974800
195.79,196.42,195.65,196.28,66170900
195.48,196.14,195.19,196.01,73786900
194.51,194.88,193.56,194.15,113829200
193.5,194.43,192.56,192.66,117751200
192.24,192.92,191.24,192.28,125059300
192.28,193.5,191.81,192.01,109124500
192.01,192.77,190.01,192.58,149533100
192.47,192.5,191.15,191.86,117055700
194.0,194.74,193.01,193.1,82789600
193.52,194.09,193.03,193.65,72461700
193.84,194.63,193.17,193.33,95560500
194.92,195.91,194.42,195.85,102731400
189.18,195.89,188.33,188.82,333444400
187.28,187.29,184.55,185.44,230775800
187.18,188.81,186.85,188.78,159382400
190.3,192.25,190.19,191.99,137328600
192.51,194.67,191.9,194.61,165021900
194.61,195.55,194.44,195.02,106055300
194.12,194.24,192.97,193.62,109803700
193.08,194.91,192.37,194.78,96021500
194.98,195.7,193.82,194.66,85593800
196.07,197.83,195.82,197.56,133971000
198.06,198.88,197.84,198.26,73633900
199.31,200.02,198.28,199.7,101275600
200.15,200.16,199.14,199.67,87324100
201.04,201.29,200.36,200.78,91230900
201.4,201.61,200.03,200.51,107155400
200.64,201.23,200.37,201.05,58725900
200.6,200.89,200.33,200.85,54345700
200.85,201.94,200.85,201.68,58159500
201.56,201.81,200.44,200.92,67777300
201.05,201.88,200.76,201.82,62787500
201.6,201.66,200.64,201.28,55873100
201.16,201.76,200.45,201.37,70080500
201.78,201.85,200.32,201.15,84083900
200.94,201.7,200.44,201.39,65035700
201.1,202.1,200.79,201.71,79519400
201.78,202.2,201.05,201.54,73311400
201.28,201.44,199.34,200.25,92295500
200.19,200.9,199.86,200.84,53993600
200.96,201.4,199.05,201.05,46585500
201.05,202.74,201.05,202.7,71892200
202.9,203.01,202.29,202.58,39906500
202.65,203.24,202.34,202.7,51251700
202.82,202.9,201.81,202.2,57941100
202.77,203.4,202.48,203.13,72504300
202.8,203.19,202.52,202.96,61313500
203.36,203.92,203.35,203.54,49813500
203.09,203.16,202.49,202.49,53213600
202.53,203.02,201.62,202.87,75134300
202.85,203.37,202.72,203.33,52989300
202.82,203.23,202.29,203.03,75443000
202.77,203.27,202.37,203.02,61368800
203.69,204.02,203.37,203.43,53399200
203.27,203.38,201.94,202.39,71728900
201.97,202.71,201.81,202.25,69224800
202.46,203.57,200.9,201.87,122506300
202.01,203.15,201.97,202.86,70502200
202.77,203.08,201.93,202.53,58114500
202.17,202.3,201.11,201.95,85269500
201.94,202.28,200.7,201.96,97844200
202.89,203.34,202.25,202.87,79293900
203.18,203.57,202.4,203.49,56702100
203.31,203.66,202.81,203.47,76554900
203.11,203.4,202.67,203.0,74102900
201.57,201.63,198.12,198.14,221589100
197.32,201.42,197.24,200.99,168110900
199.59,199.88,197.42,198.1,182828800
198.15,199.46,197.42,198.02,134185500
197.85,200.42,197.65,200.0,134427900
199.33,199.53,198.48,199.23,155236400
199.94,200.64,198.91,199.27,80250500
200.2,200.37,199.24,199.28,69665300
200.04,201.71,199.29,201.52,110284400
202.62,203.11,202.35,202.79,76678700
202.36,202.51,201.57,201.68,73630900
200.77,200.97,199.83,200.04,89827300
199.86,201.39,199.46,201.28,78494800
201.53,202.45,200.48,202.28,87411000
202.06,202.5,199.86,200.45,128070600
201.36,202.73,201.09,201.97,117202900
201.52,201.72,200.79,201.48,83512100
201.6,201.84,199.81,200.45,119948100
201.13,201.81,201.06,201.34,72816000
201.1,201.72,200.51,201.48,62927400
201.78,201.97,200.0,200.79,89788300
201.83,202.34,201.68,201.83,51855000
201.37,201.44,198.49,199.29,130367400
199.43,200.12,198.89,199.55,73866100
198.1,199.43,197.21,198.89,101357000
199.96,200.46,198.91,199.0,93346200
198.97,199.25,198.11,198.31,58275700
200.04,200.11,199.14,199.55,76869700
199.84,200.42,199.44,200.08,66519200
199.7,200.31,198.99,199.71,73639800
199.71,199.89,198.66,199.8,89089100
200.75,201.05,200.27,200.65,60146600
200.45,200.73,199.8,199.98,66542300
199.08,200.21,198.82,199.58,75705500
200.36,200.4,198.96,199.04,77220200
199.01,199.75,197.68,198.45,140623200
198.82,199.06,198.29,198.46,61272500
198.82,198.87,195.71,197.03,122781800
196.69,197.11,195.36,195.84,103330800
196.07,196.31,194.64,194.94,88939300
195.07,195.98,194.57,194.73,109122100
194.73,199.06,194.73,199.02,109794900
198.59,200.54,198.31,199.92,106772100
198.3,202.71,198.27,202.04,258429000
202.9,203.84,200.96,202.54,172113300
201.76,202.34,201.05,202.08,100552700
202.65,202.87,201.42,202.24,94580000
202.66,203.81,202.43,203.81,91652600
203.14,203.68,203.01,203.43,65617700
203.6,204.54,203.48,204.48,69797200
204.55,204.74,203.82,204.02,86265800
204.65,205.59,204.49,205.56,72402600
205.9,206.16,205.17,205.96,67429000
205.4,206.13,205.19,206.07,56620200
206.45,206.88,206.36,206.84,37872300
206.5,206.8,205.76,205.87,76572500
205.91,206.76,205.58,206.27,69886700
206.94,207.12,205.71,205.78,113291800
206.1,206.1,204.63,205.02,79040500
205.11,205.65,204.73,205.12,74840300
206.03,206.73,205.81,206.35,67837800
206.56,207.04,206.04,207.01,59877400
206.84,209.78,206.71,209.72,110738100
209.69,210.74,209.4,210.23,99714400
210.47,211.52,210.43,211.5,88005800
211.4,211.92,210.8,211.26,102016100
211.97,213.21,211.96,212.67,110477500
212.34,213.1,210.43,210.91,142501800
211.17,212.71,210.92,211.78,124972600
212.28,212.34,211.02,211.36,156420200
211.56,212.29,211.4,211.82,90341100
212.41,212.8,212.15,212.64,89838800
212.5,212.69,212.05,212.05,67909000
211.89,212.02,211.25,211.68,56219100
211.73,212.0,211.52,211.99,36697800
212.29,212.95,212.27,212.52,42672500
212.8,212.82,210.64,210.76,64095000
210.84,211.22,210.24,210.72,48696100
211.07,211.17,209.2,209.95,108998300
211.36,212.11,210.28,211.55,91366500
211.91,212.97,211.9,212.81,78744400
212.52,212.81,211.78,212.64,78379000
212.76,213.91,212.17,213.4,71559900
213.12,213.27,212.66,212.7,46939700
212.72,213.63,212.28,212.7,63771900
212.6,213.3,211.88,213.3,74650000
212.74,212.97,211.29,212.76,72113200
212.95,213.58,212.91,213.25,62717900
212.56,213.0,212.08,212.5,61240800
212.77,213.02,212.17,212.97,54793300
213.06,213.21,211.71,212.18,66608800
212.92,213.5,212.24,212.96,129168600
212.96,213.03,211.58,212.41,75061600
212.64,214.22,212.52,213.77,95555300
214.8,215.62,214.62,215.62,84437700
215.46,215.75,215.09,215.39,59970700
215.48,215.64,214.86,215.06,59711100
214.3,214.33,212.65,213.72,79737300
213.19,213.77,212.57,213.7,75880800
213.7,214.7,213.15,213.79,79117700
213.79,214.24,213.04,213.93,69657600
214.92,215.6,214.58,215.4,80563200
214.96,215.39,214.65,215.02,57790100
215.44,215.7,214.82,215.03,57931200
215.03,215.45,214.44,215.31,51566200
215.31,216.92,215.31,216.59,65955200
216.96,217.69,216.61,217.44,66015900
217.98,218.91,217.95,218.62,55182100
218.43,219.51,218.05,219.5,71109000
219.26,220.85,219.21,220.64,86785800
220.67,220.87,219.64,220.46,84722400
219.73,220.8,219.71,220.8,77204100
221.21,222.31,221.2,222.12,88946100
221.68,222.17,221.5,221.92,62115200
222.49,222.5,221.25,222.07,74615900
221.15,222.4,221.1,222.35,82381600
222.26,222.89,221.99,222.7,56515400
222.29,222.55,221.68,222.1,96961900
223.9,225.72,223.88,225.21,149158200
225.0,225.01,223.73,223.79,70246000
223.7,224.11,223.28,223.93,81974300
223.07,223.65,222.61,223.26,55391500
222.94,223.32,222.37,222.6,65103700
222.92,223.2,222.03,222.18,78168800
222.32,222.82,221.41,222.47,90683900
223.51,223.56,222.21,223.25,81991700
223.18,223.41,222.82,223.36,57256800
222.77,222.82,221.84,222.5,59880800
223.12,224.89,222.87,224.43,96081800
224.58,224.66,223.63,223.99,78344000
224.27,224.48,223.59,223.59,89002100
223.59,223.91,222.92,223.35,52537000
224.01,224.14,220.34,220.48,131809300
220.52,221.31,219.84,221.0,97569200
221.0,222.0,220.36,220.76,100410300
221.09,221.72,219.76,220.6,112504900
218.78,220.66,218.48,220.38,87454500
220.05,222.44,219.93,221.98,93483900
221.67,222.44,221.42,222.19,61950400
222.12,223.11,221.93,222.9,56737900
222.53,223.1,222.32,222.38,73733100
222.43,222.65,220.65,221.99,85546500
221.68,222.23,221.26,222.13,56466200
222.87,223.93,221.25,221.47,108800600
221.62,222.66,221.14,222.09,69135800
221.82,222.62,221.34,221.87,74412300
222.02,222.87,221.42,222.0,67615300
221.59,221.85,220.11,221.74,88045300
221.43,221.64,220.52,220.76,81864400
220.4,221.2,219.33,219.33,92880400
219.9,221.27,219.68,221.27,68405400
220.47,221.2,219.87,220.61,83225800
221.23,221.63,219.96,220.21,68699900
220.88,222.48,220.53,222.0,92572200
221.92,221.97,220.86,221.29,110389800
223.74,223.95,221.26,223.73,119209900
224.42,225.41,224.33,225.03,76698300
224.99,225.95,224.84,224.89,84702500
225.24,225.41,224.49,225.08,57410300
225.36,225.39,224.44,224.59,63532800
225.15,225.61,224.7,225.15,66882500
225.3,225.43,224.79,225.24,57375700
225.24,225.34,224.23,224.96,73137700
225.29,225.38,224.3,225.23,61462700
225.63,226.13,225.15,226.11,62001300
226.16,226.32,225.61,226.08,48385700
226.36,226.58,225.49,225.87,51363200
225.82,226.27,225.59,226.27,54293800
225.78,225.99,224.63,225.81,62358300
225.54,225.86,225.14,225.43,53912700
225.9,226.81,225.88,226.68,61918900
227.0,227.03,226.05,226.47,51241800
226.47,226.47,222.39,222.45,172174100
222.37,224.27,222.09,223.35,107047700
223.88,225.53,223.82,224.8,115011400
225.36,226.12,225.28,225.94,61010600
226.35,226.62,225.93,226.44,48341700
226.7,227.08,226.33,226.97,46927700
227.53,228.36,227.3,228.06,64071700
227.85,228.19,227.76,228.01,46629900
227.66,228.08,227.49,227.81,35201900
228.13,228.17,227.0,227.75,91796000
228.25,229.58,227.94,229.57,68962000
229.62,230.5,229.3,230.33,88666100
230.14,230.45,229.94,230.16,44698800
229.55,230.15,229.34,229.42,50375400
229.79,230.09,229.07,229.85,54144300
229.95,230.48,229.39,229.96,65950700
230.25,231.12,228.24,229.61,132256400
229.35,229.62,228.64,229.57,86108100
230.15,230.74,229.77,230.69,60067000
230.98,230.99,229.5,230.4,78602300
228.92,230.08,228.62,229.95,66464900
230.13,230.18,229.05,230.0,84553100
230.9,231.98,230.8,231.92,65123800
231.53,231.54,230.33,230.35,56906400
230.78,230.9,229.78,230.3,55977600
230.31,230.85,230.0,230.19,44148100
230.26,230.83,229.84,230.47,66986800
231.2,231.65,230.39,230.62,56700500
230.38,230.7,228.74,228.76,82247700
229.87,231.03,229.61,230.81,70042600
230.97,231.03,227.46,228.78,106949700
229.66,230.07,229.0,229.21,86820700
230.23,230.7,229.6,229.6,39153800
229.99,230.35,229.11,230.13,54427600
229.29,229.42,227.82,228.02,65400800
228.65,229.66,228.03,229.5,57972300
229.5,230.15,229.17,229.75,36663300
229.75,229.92,228.31,229.58,50354600
230.63,231.48,230.63,231.3,59610400
231.31,231.81,231.06,231.69,39471600
231.69,233.16,231.59,232.77,60262700
232.69,233.1,232.55,232.74,33531900
232.3,232.92,231.93,232.87,42742500
233.21,234.14,233.2,234.13,51034300
234.4,234.53,233.63,234.23,47135200
233.6,234.05,233.36,234.02,82340800
233.94,234.12,233.45,233.97,46622300
234.78,234.89,234.29,234.53,54915600
234.85,234.88,234.26,234.54,47575400
235.05,235.08,232.88,234.33,70766600
233.8,234.19,233.31,234.05,50088400
234.49,234.59,233.69,233.92,65838700
234.57,234.61,233.87,234.44,55050400
234.58,234.7,233.54,234.55,47211200
234.43,234.46,233.79,234.1,40856000
234.63,234.88,234.11,234.52,60191800
234.6,234.96,234.49,234.96,31995000
234.62,235.95,233.97,234.38,61719400
233.63,234.43,233.24,234.37,62632600
233.46,233.6,231.01,231.06,120479500
231.31,232.05,231.05,231.41,74869900
232.8,233.94,232.76,233.7,73291900
234.12,234.14,233.34,233.67,55242700
234.24,234.68,233.61,234.08,56715500
233.42,233.76,230.43,230.43,128490400
230.25,231.47,229.59,230.07,136748000
230.0,230.53,229.23,230.25,65469700
230.88,232.83,230.87,232.66,63140100
231.6,232.29,231.44,231.82,50203800
232.24,232.41,231.06,231.28,50741700
232.15,232.82,231.66,231.82,64445900
232.4,232.43,231.38,231.83,40565600
230.4,232.38,230.28,232.1,51135700
232.08,233.49,231.88,233.2,62030800
233.87,234.87,233.24,234.6,103803900
235.01,235.4,234.77,234.93,62007000
234.38,234.63,232.19,233.24,91398800
233.98,234.4,233.41,234.04,57916900
234.37,234.39,233.57,234.01,58034700
233.7,234.24,233.47,233.74,63832800
235.12,236.32,235.1,236.23,71364800
236.63,237.06,236.43,237.03,56896000
236.71,237.18,236.59,237.14,59228000
236.79,237.28,236.6,237.06,95446300
236.91,237.48,236.79,237.38,95432400
237.78,238.27,237.47,237.89,46235200
238.16,238.22,237.77,238.13,47108100
238.22,238.34,237.13,238.21,59574100
238.04,238.14,237.38,237.57,48211400
237.25,237.8,237.22,237.62,51214000
237.35,237.73,236.33,237.14,57064400
237.6,237.87,237.02,237.28,54082000
238.04,238.62,237.08,238.2,81001400
237.9,238.57,237.8,238.49,44778800
238.48,239.41,238.28,239.33,85578000
239.57,240.37,239.38,240.37,59023000
240.37,240.91,240.28,240.88,66810200
240.72,241.43,240.59,241.17,55953600
241.53,242.61,241.2,242.59,63522800
242.11,242.63,241.82,242.32,80646000
242.57,242.63,241.63,241.92,35803100
242.54,242.97,241.95,242.56,43057400
242.45,242.94,242.27,242.94,47674300
242.59,242.98,242.32,242.58,47065100
243.05,243.18,242.58,242.87,54800400
243.12,243.4,242.75,243.19,38221700
243.14,243.41,242.9,243.37,31561000
243.78,243.82,243.39,243.6,40888300
242.76,243.71,242.3,243.67,61903800
244.54,244.96,243.65,244.93,89176400
245.28,245.31,243.89,243.98,63915300
244.44,244.66,244.01,244.4,66935900
244.04,244.17,241.97,243.19,103715300
243.86,244.16,243.38,243.51,69798000
244.32,245.67,243.52,245.5,85562500
244.32,245.4,244.26,244.59,54285700
245.0,245.24,244.64,244.97,60304800
245.81,246.19,244.89,245.29,54202700
245.21,245.54,244.05,245.39,56449500
245.56,246.25,245.11,246.21,59589700
246.06,246.73,245.99,246.59,49652600
246.7,247.06,245.86,246.41,57502200
246.22,246.94,245.92,246.83,50469600
245.52,246.15,244.21,245.94,95085500
245.52,246.05,245.18,245.86,59984700
245.12,246.34,245.08,246.09,50228600
245.21,245.63,244.37,245.52,61315200
244.46,245.03,243.52,244.29,80811500
245.32,246.77,245.27,246.37,67777000
245.99,246.34,245.56,245.64,75756800
245.91,246.27,245.64,246.06,48075500
246.9,247.87,246.02,247.67,69176800
247.68,247.82,247.27,247.45,45033400
247.99,248.14,247.83,248.02,27856500
248.07,248.4,247.68,247.9,52274900
248.41,250.44,248.3,250.42,98971700
250.56,251.14,249.78,250.26,77512100
251.26,253.45,251.18,252.45,127894400
252.22,252.74,248.41,251.93,164390900
253.69,254.16,251.57,251.63,94040600
250.72,252.59,250.58,250.72,77994500
250.83,251.24,250.26,250.77,75898600
251.56,251.9,250.48,251.56,77218600
252.6,252.94,251.52,252.93,76563900
253.69,253.76,252.9,253.69,83077500
254.55,254.65,253.73,254.14,85195800
254.41,254.88,254.02,254.11,102905400
254.44,254.56,253.02,253.07,100666700
254.17,255.69,254.11,255.18,144610300
256.7,257.18,256.59,256.8,83653600
257.07,257.12,255.74,255.81,82382900
256.87,256.92,255.35,255.68,76751500
256.36,256.98,255.94,256.21,67032300
256.22,256.26,255.55,256.14,78720900
255.7,256.07,255.54,255.83,45244400
256.01,256.35,255.66,255.96,57751000
256.5,256.53,256.08,256.48,45116100
257.12,257.13,255.31,255.52,96007400
256.45,257.38,256.03,257.35,86655700
257.53,259.14,257.53,258.97,90070400
259.67,260.59,259.04,260.06,80636400
260.93,261.93,260.39,261.8,83524000
261.69,262.45,261.38,262.28,57319200
262.74,263.55,262.43,262.87,57254000
262.05,262.75,261.32,262.47,69574300
263.07,264.38,262.89,264.38,62361500
264.67,266.29,264.34,266.11,90816100
267.48,268.18,264.44,265.2,106555100
266.21,268.15,265.2,267.72,113258800
267.6,268.06,266.74,267.27,100728000
267.91,268.49,267.27,268.49,140920100
268.26,270.67,268.2,270.67,91322400
270.72,271.56,270.37,271.25,97084700
271.95,272.6,269.86,271.14,134816100
272.08,272.19,270.4,271.26,84587300
272.17,274.45,271.89,274.4,107743100
273.78,274.25,272.41,272.58,90118300
270.59,272.64,269.27,269.78,131796400
270.71,271.26,268.75,269.92,108364800
269.12,271.03,268.75,269.61,90102500
268.17,268.32,263.7,263.74,173174800
261.83,264.12,252.12,252.71,294681800
248.89,258.24,247.7,257.69,355026800
257.09,260.78,256.21,256.29,167376100
256.62,256.77,246.64,246.68,246449500
249.71,252.4,242.17,250.38,283565300
252.61,255.66,250.54,254.06,143736000
252.75,255.29,252.12,254.69,81223600
253.07,258.52,253.07,258.13,120735700
260.03,261.43,257.34,261.42,111200300
260.74,263.62,260.7,261.5,160420100
260.47,262.04,259.0,259.86,86369700
260.34,263.04,258.47,258.57,98883700
259.58,261.44,258.18,258.91,110511300
260.24,263.03,259.72,263.03,92766400
264.2,266.19,263.56,266.09,86491400
266.29,267.06,262.7,262.76,99099200
263.96,264.45,259.76,260.1,121907800
259.87,261.56,254.69,256.32,176855100
254.5,258.25,253.56,257.64,139083200
256.35,261.29,256.23,260.62,97307400
261.68,261.77,259.65,261.28,79213200
258.92,261.57,258.71,261.18,87063500
261.92,262.58,260.84,262.45,66901200
